image_id,label,file_path,0,1,2,3,4,5,6,7,8,9,10,11,12
335,3,./eda_output/output/train/335.jpg,0.07206134498119354,0.03811888272563616,0.06863942990700404,0.30631353457768756,0.2860981747508049,0.02893910650163889,0.006552114811105033,0.014976217721899351,0.0351535517644758,0.02740986800442139,0.010521115424732367,0.09613536857068539,0.009081292431801558
336,8,./eda_output/output/train/336.jpg,0.0032113747923479727,0.002750546302801619,0.004193833563476801,0.0031440447006995478,0.0028698881311963,0.0030501328874379396,0.013687528437003493,0.003715334964605669,0.9336221218109131,0.010575275169685483,0.01515390754987796,0.0027188899694010615,0.001307074368620912
337,1,./eda_output/output/train/337.jpg,0.008616536933307845,0.8230952024459839,0.016113010545571647,0.016020675655454397,0.01996057383560886,0.010814275320929786,0.008150373352691531,0.025526995693023004,0.013566629262641072,0.004854479028532902,0.04390144161880016,0.007243060041218996,0.0021367894175151982
338,3,./eda_output/output/train/338.jpg,0.01877531052256624,0.07267881836742163,0.045924424969901644,0.7002821962038676,0.08854961581528187,0.005312718664451191,0.012119605594004193,0.005664586477602522,0.0015967536601237953,0.015115915176769098,0.0158422247817119,0.003887168306391686,0.014250630745664239
339,8,./eda_output/output/train/339.jpg,0.07985430272916952,0.031042153481394053,0.06923389124373595,0.12191646297772725,0.018382971718286473,0.006467656814493239,0.02862313576042652,0.0027103967731818557,0.5424287219842274,0.02448626048862934,0.06347195912773411,0.0070684679473439855,0.004313584417104721
340,8,./eda_output/output/train/340.jpg,0.010051533579826355,0.019987318043907486,0.06127870020767053,0.014542353805154562,0.06789858266711235,0.0011698109447024763,0.14895487080017725,0.1370050311088562,0.2903365691502889,0.11068728566169739,0.07747154061992963,0.05106846739848454,0.009547957529624304
341,5,./eda_output/output/train/341.jpg,0.0031382689291300876,0.00344940135255456,0.013832231207440296,0.002314262615982443,0.003258229951219012,0.9476428429285686,0.0028582439214612045,0.0017000076865466933,0.0016419491730630398,0.013215879444032907,0.0029931832784010717,0.002772317811225851,0.0011831343872472646
342,0,./eda_output/output/train/342.jpg,0.3111469640086094,0.04661310541753967,0.0513468844195207,0.05729622983684143,0.05338432329396407,0.0415984857827425,0.1001711948774755,0.011972917864720028,0.008779397273125747,0.12085516129930815,0.002975875666985909,0.16705040509502092,0.02680905810848344
343,2,./eda_output/output/train/343.jpg,0.006448573588083188,0.01003057649359107,0.9273524681727091,0.002724506154966851,0.003240717885394891,0.002512714359909296,0.0021187160164117813,0.007972673794332271,0.009561046016945815,0.0011818841837036114,0.004182818476692773,0.019772362584869068,0.002900957556751867
344,12,./eda_output/output/train/344.jpg,0.002567111301080634,0.002188536959389846,0.07810317724943161,0.0015001176216173917,0.0015094716412325702,0.004125756366799275,0.01949177744487921,0.003956471647446354,0.006016184498245518,0.09590106271207333,0.0031144788954406977,0.013223941748340923,0.7683019042015075
345,10,./eda_output/output/train/345.jpg,0.00183672143612057,0.006892282244128485,0.013761264155618846,0.005598360827813545,0.00500341085717082,0.003421612471962969,0.019178540756305058,0.02163004851900041,0.01313495294501384,0.012440211760501066,0.8676192760467529,0.026008162337044876,0.0034751060884445906
346,5,./eda_output/output/train/346.jpg,0.0046165430297454195,0.00872010070209702,0.03177925571799278,0.009458634381492931,0.01137317530810833,0.7808343172073365,0.12108094121019045,0.0020033983746543527,0.0038735691147545968,0.008442122566824159,0.0042822694522328675,0.011302716409166653,0.0022329570686755082
347,8,./eda_output/output/train/347.jpg,0.015128163310388725,0.021946069784462452,0.012952046624074379,0.006161722199370463,0.015365504194051027,0.022613492716724675,0.007247669777522484,0.02708734634021918,0.8144699136416117,0.02776197654505571,0.0055649929369489355,0.016398486991723377,0.007302676870798071
348,11,./eda_output/output/train/348.jpg,0.02584282805522283,0.01845533587038517,0.03131734610845645,0.014611939899623394,0.006708601644883553,0.015590740406575302,0.012156587870170673,0.05319635818401972,0.04731229071815809,0.16237294177214306,0.01610330709566673,0.5635223984718323,0.032809350018699966
349,2,./eda_output/output/train/349.jpg,0.006324328637371461,0.0027095920716722808,0.6127004027366638,0.008149979015191397,0.011459503788501024,0.265997772415479,0.005531554964060585,0.0015397149836644532,0.011079146371533474,0.0254470802222689,0.0029341350115525224,0.044599499553442,0.001527330178457002
350,3,./eda_output/output/train/350.jpg,0.17884759108225504,0.13597830260793367,0.1306503141919772,0.3081579754749934,0.012600524661441645,0.02294683363288641,0.014014546138544876,0.01578633300960064,0.012179466895759106,0.018553749658167362,0.1033081350227197,0.024832294632991154,0.022143945874025423
351,6,./eda_output/output/train/351.jpg,0.0032865663524717093,0.0016019422328099608,0.0012396153373022873,0.0019479262433984936,0.0013654923968715593,0.0006546686029954192,0.9354233543078103,0.0024500290164723992,0.0007235018323020388,0.00997465041776498,0.03296594938728959,0.006230237214670828,0.0021360280710117268
352,8,./eda_output/output/train/352.jpg,0.02183991608520349,0.022380824511249862,0.09204577654600143,0.02209416031837463,0.02107692665110032,0.025106133582691353,0.01426175454010566,0.031221959739923474,0.6553367177645366,0.043377439181009926,0.014071954724689324,0.014421175544460613,0.02276529682179292
353,11,./eda_output/output/train/353.jpg,0.00811444316059351,0.013435720466077328,0.02918128358821074,0.024995580936471622,0.013839430253331859,0.04029609014590581,0.004075545351952314,0.013127937292059263,0.0032603718573227525,0.00959863994891445,0.002919883632178729,0.8261237740516663,0.011031249538064003
354,6,./eda_output/output/train/354.jpg,0.005401466585074862,0.0065921642041454715,0.0361656987418731,0.007420006402147313,0.003237677738070488,0.013253151128689447,0.8959904710451763,0.008319377588729065,0.003844665829092264,0.004686285198355714,0.00374404246880052,0.006378023652359843,0.00496696843765676
355,2,./eda_output/output/train/355.jpg,0.005149446272601684,0.006678924818212788,0.886260449886322,0.022089483837286632,0.011747991976638634,0.045350817963480956,0.0019744624927019077,0.001482920158499231,0.0009771773378209523,0.003583663608878851,0.006395459660173704,0.004925529981846921,0.0033836911122004194
356,2,./eda_output/output/train/356.jpg,0.0023088128946255893,0.00036595409377090016,0.9629236062367758,0.0020510624162852764,0.006579275941476226,0.0013861544624281426,0.00807678404574593,0.0016966173231291275,0.0013703493944679697,0.005012394433530669,0.003584011249283018,0.004356415709480643,0.000288566722398779
357,2,./eda_output/output/train/357.jpg,0.032080347960193954,0.06443873668710391,0.6337817112604777,0.06975512485951185,0.02743992923448483,0.11195586621761322,0.012916568511476118,0.018478117572764553,0.007346115812348823,0.0028937944055845337,0.0013176009136562548,0.0067422480788081884,0.010853856025884548
358,0,./eda_output/output/train/358.jpg,0.8787676493326821,0.017699021225174267,0.0158636987907812,0.0020873714820481837,0.009456846571993083,0.0018650222045835108,0.012463647328938047,0.003021849086508155,0.03558027744293213,0.0086739764859279,0.001966781079924355,0.00925016022908191,0.003303729579783976
359,3,./eda_output/output/train/359.jpg,0.05192777949074904,0.17342332005500793,0.08385190864404043,0.4142656475305557,0.025235208061834175,0.0035076481678212685,0.00599029411872228,0.02634080313146114,0.011244791637485225,0.0945142035682996,0.004418077257772287,0.04944138694554567,0.055838920564080276
360,7,./eda_output/output/train/360.jpg,0.057884082198143005,0.01761548702294628,0.054467141628265374,0.027409727374712627,0.022255908076961834,0.03875938430428505,0.01297332470615705,0.6459718147913615,0.02358492650091648,0.050079887732863426,0.02565770293585956,0.015605716655651728,0.007734889319787422
361,4,./eda_output/output/train/361.jpg,0.12537989517052966,0.2168169915676117,0.018383181343475975,0.13650445391734442,0.2205095365643501,0.017629379561791815,0.0304891224950552,0.03856005612760782,0.02639090269804001,0.1304650455713272,0.01950644049793482,0.007848962831000488,0.011516051677366097
362,0,./eda_output/output/train/362.jpg,0.7592580119768778,0.018496810769041378,0.09461809446414311,0.009947060452153284,0.02176978128651778,0.026193964295089245,0.004901212640106678,0.004786784605433543,0.0037222407991066575,0.014723675092682242,0.0025402878527529538,0.025498928191761173,0.013543129665777087
363,2,./eda_output/output/train/363.jpg,0.12685931970675784,0.015768436074722558,0.6373926003774008,0.02075925515964627,0.02014266544332107,0.0132121571029226,0.028887992336725198,0.0052033690735697755,0.0010778550834705434,0.0159639169772466,0.024376713670790195,0.0031000752157221236,0.08725566160865128
364,5,./eda_output/output/train/364.jpg,0.004799292675064256,0.006668143774732016,0.10153674334287643,0.033446443965658545,0.0025665060869262866,0.540605773528417,0.10341865817705789,0.0007993970987930272,0.002080007087594519,0.18365381409724554,0.003235550286869208,0.011486692276472846,0.0057029731494064135
365,11,./eda_output/output/train/365.jpg,0.3262523611386617,0.0037276320314655696,0.007513869553804398,0.0023635513304422298,0.0620612446218729,0.0013814149036382637,0.04535796493291855,0.1048322431743145,0.023420003863672417,0.014243070036172867,0.00977813033387065,0.39698299020528793,0.0020855688489973545
366,2,./eda_output/output/train/366.jpg,0.02410294612248739,0.03558045765385032,0.6912585894266765,0.00579352731195589,0.008472053760973115,0.10152592261632283,0.009249171552558739,0.007759824705620607,0.009726911007116238,0.044848366330067314,0.00958180008456111,0.04347726454337438,0.008623154484666884
367,12,./eda_output/output/train/367.jpg,0.0014582923419463139,0.001361229301740726,0.01582687875876824,0.001570987980812788,0.0012484963905687134,0.0017383761393527188,0.002829204546287656,0.006181864300742745,0.0113483938233306,0.0077400376709798975,0.003784742516775926,0.0031313502695411444,0.941780149936676
368,3,./eda_output/output/train/368.jpg,0.0024034582117261984,0.032440586636463806,0.034003594890236855,0.6571971277395884,0.031535821928021804,0.2205811763803164,0.0017683992628008127,0.0013163994493273399,0.0006617915350943804,0.002316512380881856,0.007650871955168744,0.002550510806031525,0.005573714850470424
369,2,./eda_output/output/train/369.jpg,0.062431047980984054,0.005634860911717018,0.5485517531633377,0.0035536871291697025,0.014840727245124679,0.005783247683818141,0.007576180389150977,0.004057941453841826,0.031053919655581318,0.27641152931998175,0.009656783969451984,0.020314447736988463,0.010133838261632869
370,4,./eda_output/output/train/370.jpg,0.004605914155642192,0.01910248833398024,0.01576679448286692,0.010041346152623495,0.4624200264612834,0.06986454625924429,0.020998990939309202,0.3192964121699333,0.011403388809412718,0.045154506961504616,0.00598402686106662,0.008550836083789667,0.006810670718550682
371,4,./eda_output/output/train/371.jpg,0.001774283164801697,0.0012220951854639377,0.005118055657173197,0.0011763816388944783,0.979520857334137,0.001589773145193855,0.001026219382765703,0.0008885253143186371,0.002660515873382489,0.002092491175668935,0.0012802389877227445,0.001309412201711287,0.00034114678176896024
372,2,./eda_output/output/train/372.jpg,0.06827950601776442,0.032169978599995375,0.3860453367233276,0.004101264523342252,0.01409172066875423,0.16424687020480633,0.006628995450834433,0.019716573723902307,0.01117916195653379,0.1148140641550223,0.010715271355972316,0.03681999476005634,0.13119126359621683
373,2,./eda_output/output/train/373.jpg,0.0804035346955061,0.23075385143359503,0.3530256003141403,0.191683828830719,0.006900871638208628,0.03775222677116593,0.007095688333113988,0.0011134171509183943,0.0021116009447723627,0.036735350266098976,0.004576935588071744,0.038131785579025745,0.00971531712760528
374,2,./eda_output/output/train/374.jpg,0.0014206073634947338,0.0016818438404394935,0.9547169605890911,0.0012913096191671987,0.0029634477881093817,0.004079562262631953,0.0012361171344916027,0.002690523009126385,0.010266824955275904,0.0019070764149849615,0.011101779198118797,0.002484842339375367,0.004159089798728624
375,2,./eda_output/output/train/375.jpg,0.16932274897893268,0.015479178788761299,0.4392111003398895,0.000867799293094625,0.008600981595615545,0.10914978384971619,0.023392277459303536,0.012076004253079493,0.005947348506500323,0.1892898629109065,0.007217687709877889,0.0075197794164220495,0.011925464806457361
376,2,./eda_output/output/train/376.jpg,0.031140484226246674,0.027657942535976567,0.4034629414478938,0.1218163762241602,0.07027540542185307,0.026629028220971428,0.08714771270751953,0.007228099120159944,0.007409240138561776,0.04680098406970501,0.006531193833022068,0.029037894991536937,0.13486270420253277
377,9,./eda_output/output/train/377.jpg,0.01589202896381418,0.015288429257149497,0.006734672700986266,0.02324513935794433,0.002761421996789674,0.0057100340103109675,0.02631674016204973,0.010192894609645009,0.01687389594735578,0.596864680449168,0.022605606898044545,0.02604728440443675,0.23146713276704153
378,2,./eda_output/output/train/378.jpg,0.01624649475949506,0.005802209566657742,0.6514953772226969,0.004423331857348482,0.002142570214346051,0.3033781386911869,0.0025794681860134,0.00141464105884855,0.0025128103249395886,0.004896636625441412,0.0015220099594444036,0.0029695192351937294,0.0006168864395779868
379,2,./eda_output/output/train/379.jpg,0.009482272493187338,0.030734531581401825,0.6515698730945587,0.11033120999733607,0.004230063874274492,0.04843647250284751,0.08034938077131906,0.0033091487906252346,0.02015058215086659,0.0173899307847023,0.0017574141578127942,0.01947729103267193,0.0027818579886419075
380,9,./eda_output/output/train/380.jpg,0.005345522135030478,0.007792238662659656,0.02691116868906344,0.0011022979548821845,0.0026881985395448282,0.02117036731215194,0.02854672163569679,0.0021253525968252993,0.001908130790980067,0.8858490784962971,0.007491473418970903,0.0053791866909402115,0.003690312407949629
381,7,./eda_output/output/train/381.jpg,0.017759390330562987,0.010887898465928931,0.018901560766001545,0.02244505022342006,0.0570525829680264,0.006205746438354254,0.01565926824696362,0.794046938419342,0.010747406942149002,0.01696948412184914,0.006715358914031336,0.010669146431609988,0.011940194526687264
382,9,./eda_output/output/train/382.jpg,0.0009055856692915162,0.0017552417411934584,0.001092489886408051,0.00033255152326698106,0.00019730514516898742,0.00019826204030929756,0.0009881766551795106,0.0012698054779320955,0.00012487743272989368,0.991322139898936,0.00011312825517961755,0.001489854669974496,0.00021059250927161582
383,2,./eda_output/output/train/383.jpg,0.006271952297538519,0.0142903714440763,0.9292539358139038,0.005866404622793198,0.0074224293542404975,0.0031272784108296037,0.0023843435919843614,0.006603539610902468,0.014345881645567715,0.0024009075714275237,0.0028099201736040413,0.002700808458030224,0.0025222334855546555
384,2,./eda_output/output/train/384.jpg,0.06061699241399764,0.004926612018607557,0.5913564165433248,0.004680263188978036,0.07714500402410825,0.0446048608670632,0.010761415120214224,0.11683738480011623,0.011297425410399834,0.007715524639934301,0.001849870546720922,0.03404610914488634,0.03416215969870488
385,7,./eda_output/output/train/385.jpg,0.06087815451125304,0.004691585355127851,0.04478067345917225,0.05706350225955248,0.08555560062328975,0.03251894377171993,0.009383568074554205,0.4413912395636241,0.20743143868943056,0.012042748897025982,0.00461583041275541,0.030937759826580688,0.00870894780382514
386,4,./eda_output/output/train/386.jpg,0.02345139083142082,0.02793335604170958,0.1662107671921452,0.13016624252001444,0.44391695161660516,0.007413704724361499,0.006454984735076627,0.0175791021126012,0.007832204767813284,0.07686877033362786,0.07570337073411793,0.011441572414090235,0.005027585391265651
387,2,./eda_output/output/train/387.jpg,0.0345532571276029,0.023963959887623787,0.5568397243817648,0.021234772478540737,0.19588319336374602,0.002750115313877662,0.0037739838007837534,0.012405162095092237,0.08750852694114049,0.01310205195719997,0.03872416727244854,0.0051600642036646605,0.004101003481385608
388,9,./eda_output/output/train/388.jpg,0.023349279382576544,0.003284181623409192,0.011263341410085559,0.0676743338505427,0.015363844557820508,0.07331324430803458,0.08196196984499693,0.022861193865537647,0.0048376939569910364,0.6509174704551697,0.0008705916116014123,0.026933177219082914,0.017369699198752645
389,9,./eda_output/output/train/389.jpg,0.00593627958248059,0.0017900846044843397,0.011260379416247208,0.002793305126639704,0.004194841021671891,0.016349702452619873,0.002014193897290776,0.007126613908136884,0.005658008352232477,0.9252010186513264,0.005324151405754188,0.009028983457634846,0.003322437541404118
390,1,./eda_output/output/train/390.jpg,0.09755220077931881,0.21644622584184012,0.019843385244409244,0.1037092631061872,0.0466723299274842,0.04680635407567024,0.08566043898463249,0.003166955740501483,0.015264227675894896,0.16290634125471115,0.01382031854397307,0.17097159412999946,0.017180379945784807
391,2,./eda_output/output/train/391.jpg,0.005263093626126647,0.0032092705368995667,0.9769941965738933,0.003352164407260716,0.003393053775653243,0.0013854120625182986,0.001305487802407394,0.0009495801981150485,0.0017197106596237668,0.0006790343516816695,0.0010339822620153427,0.0004265445556181172,0.00028847710927948356
392,12,./eda_output/output/train/392.jpg,0.008732206731413802,0.0022659078240394592,0.0030521311176319914,0.0019574117613956332,0.0003306867244342963,0.002287985698785633,0.0035465082619339228,0.0017570980126038194,0.014900297780210774,0.0038360278122127056,0.000390005986749505,0.004448754480108619,0.9524949590365093
393,1,./eda_output/output/train/393.jpg,0.01294552783171336,0.4833774964014689,0.09754842023054759,0.06727157098551591,0.13260967905322713,0.016163882178564865,0.00562995517005523,0.0735061390635868,0.010851553796480099,0.07695704077680905,0.010989155620336533,0.003537117115532358,0.008612437484165032
394,4,./eda_output/output/train/394.jpg,0.026782731525599957,0.027285807145138584,0.05847178182254235,0.24440990885098776,0.4032546182473501,0.0069785852295657,0.13963636755943298,0.01410775794647634,0.0036372108540187274,0.026289651791254677,0.002039430352548758,0.008104475603128472,0.03900168374336014
395,4,./eda_output/output/train/395.jpg,0.0012675608353068433,0.0004919444521268208,0.0028647978324443106,0.004779303368801872,0.9822826186815898,0.0006502970936708152,0.0005537320394068956,0.0010085375785517197,0.0008880338088298837,0.0023426490370184183,0.0010864639965196452,0.0008009931383033593,0.0009830477841508885
396,2,./eda_output/output/train/396.jpg,0.004518530680797994,0.00854420941323042,0.947142481803894,0.008109586002926033,0.003878204559441656,0.003981677039215962,0.0013691852994573612,0.0011841881253834192,0.0025234181666746736,0.0013362854272903255,0.011727981424580019,0.003674202094164987,0.0020100418478250504
397,6,./eda_output/output/train/397.jpg,0.07437863604476054,0.08271878367910783,0.020606213714927435,0.03724696657930811,0.08544757900138696,0.018669848019878067,0.4081340531508128,0.06535550579428673,0.014153140441824991,0.087651995010674,0.03691814777751763,0.009292839638267953,0.059426304418593645
398,2,./eda_output/output/train/398.jpg,0.00752788526006043,0.009530466981232166,0.48523930708567303,0.017065169755369425,0.008781016804277897,0.42963950832684833,0.008569761800269285,0.001566777549063166,0.0010233019517424207,0.0206697890534997,0.001800883561372757,0.0066459394680957,0.001940215559443459
399,2,./eda_output/output/train/399.jpg,0.0030142063042148948,0.016305361563960712,0.5644147396087646,0.006571745965629816,0.015655693287650745,0.34780728816986084,0.005011524306610227,0.006241661651680866,0.0016012999306743343,0.01526911836117506,0.012096264690626413,0.0040277511191864806,0.001983318089817961
400,0,./eda_output/output/train/400.jpg,0.7691418925921122,0.134112272101144,0.031087035934130352,0.0020417060780649385,0.0028961248754058033,0.009170780656859279,0.0023771262106796107,0.01337464766887327,0.008708460178847114,0.0013209396856836975,0.008491189607108632,0.0019900948585321507,0.015287731308490038
401,3,./eda_output/output/train/401.jpg,0.14163330073157948,0.1610285519467046,0.0037950922657425208,0.6395668064554533,0.021883788770840813,0.0080338732417052,0.0015239799007152517,0.002679577834593753,0.003917369545282176,0.005408061513056357,0.004359527534688823,0.0029940986229727664,0.0031759853688223907
402,10,./eda_output/output/train/402.jpg,0.010264459066092968,0.01097039661059777,0.04820290952920914,0.008831646448622147,0.022567052859812975,0.1017597314591209,0.01993571811666091,0.0019728368885504706,0.028760998626239598,0.07685233186930418,0.6068580547968546,0.049348706379532814,0.013675149530172348
403,0,./eda_output/output/train/403.jpg,0.25286533186833066,0.06697531851629415,0.21966111535827318,0.131734532614549,0.10465442885955176,0.015799961052834988,0.00846765066186587,0.12297038485606512,0.021747066949804623,0.013292244635522366,0.019098471850156784,0.009001198224723339,0.013732290593907235
404,4,./eda_output/output/train/404.jpg,0.156079008243978,0.02176588688356181,0.2203588883082072,0.06115705706179142,0.3321579247713089,0.012792705868681272,0.034700996242463596,0.10732136790951093,0.002807711173469822,0.03394644490132729,0.0061998819001019,0.004120450971337656,0.006591660358632604
405,7,./eda_output/output/train/405.jpg,0.0153078967705369,0.009206820133840665,0.09167709201574326,0.014442163597171506,0.01705957219625513,0.005660585050160686,0.0744157771890362,0.7302736242612203,0.007885276417558392,0.006385420138637225,0.008197078985782962,0.0011242487040969231,0.018364453688263893
406,4,./eda_output/output/train/406.jpg,0.10205869687100252,0.04564319675167402,0.07063697278499603,0.008883726433850825,0.4503476520379384,0.21643430987993875,0.010369441471993923,0.04046190654238065,0.017957999060551327,0.013399225659668446,0.0028516195015981793,0.01739233297606309,0.0035629586782306437
407,12,./eda_output/output/train/407.jpg,0.002634421573020518,0.0014564685213069122,0.03585949788490932,0.0008968527157170076,0.0039047849519799156,0.0034409809547166033,0.003408124825606744,0.002470901041912536,0.004733968836565812,0.0031151901930570602,0.0029573854214201374,0.004101159051060677,0.9310202797253926
408,9,./eda_output/output/train/408.jpg,0.008048507773006957,0.0015499478419466566,0.0029603798708800846,0.000992513341770973,0.0014986698709738753,0.0011828494413445392,0.007293440634384751,0.0017551729106344283,0.0009438680717721581,0.9671570062637329,0.0019126166589558125,0.003863350507648041,0.0008416975809571644
409,2,./eda_output/output/train/409.jpg,0.011859225109219551,0.005704505834728479,0.7179665366808574,0.032460253375271954,0.04092226674159368,0.06040612484018008,0.01884313424428304,0.016148462581137817,0.013863969516629975,0.01113737840205431,0.007674945052713156,0.020052096496025722,0.04296107776463032
410,0,./eda_output/output/train/410.jpg,0.9037999709447226,0.0033984143907825155,0.010078185354359448,0.0026474719246228533,0.003160780101704101,0.008482052440134186,0.024226633210976917,0.008809471347679695,0.0013681367466536662,0.02042472983400027,0.000784129990885655,0.0023208825926606855,0.010499228665139526
411,0,./eda_output/output/train/411.jpg,0.9051228165626526,0.006367502734065056,0.005458183276156584,0.019731593318283558,0.013231233072777588,0.0034911670566846924,0.00784889841452241,0.0025309163611382246,0.0028447904624044895,0.015737013270457588,0.0047017123821812366,0.007559477972487609,0.005374681476193169
412,9,./eda_output/output/train/412.jpg,0.0008359331380537091,0.0031725208682473753,0.0011669540181173943,0.000594415920204483,0.0014959562201208125,0.0010650345793692395,0.0038097178718696036,0.011136156885186209,0.010961054710302657,0.9488575259844461,0.0036435891718914113,0.011624139112730822,0.0016369996204351385
413,12,./eda_output/output/train/413.jpg,0.006636208078513544,0.007417078401582936,0.051173782596985504,0.012320210924372077,0.00651888782158494,0.020104109930495422,0.008908015054961046,0.01827227013806502,0.13472984234491986,0.026884926483035088,0.013225198102494081,0.006088388618081807,0.6877210537592571
414,7,./eda_output/output/train/414.jpg,0.12424358228842418,0.01019468647427857,0.0320215905085206,0.010271484808375439,0.1915115887920062,0.014206955985476572,0.0075532513825843734,0.3699043790499369,0.0397905632853508,0.1870369625588258,0.004781933501362801,0.004846522041286031,0.003636508248746395
415,5,./eda_output/output/train/415.jpg,0.0032049191650003195,0.001589602848980576,0.015943056787364185,0.0012862312917908032,0.0026680222363211215,0.9592434962590536,0.0008058354142121971,0.0007526585492693508,0.0006829680108542864,0.008527354065639278,0.001809972357780983,0.002068859447414676,0.001417026399091507
416,4,./eda_output/output/train/416.jpg,0.04062309954315424,0.04981743047634761,0.008401558035984635,0.048647855718930565,0.6067520181337992,0.01293873880058527,0.018116816878318787,0.047490376979112625,0.009004717227071524,0.04417804442346096,0.012222097255289555,0.09569168649613857,0.006115569927108785
417,9,./eda_output/output/train/417.jpg,0.026238623696068924,0.006143815582618117,0.14323993027210236,0.008673383699109158,0.11787399494399627,0.04434083433200916,0.027712455640236534,0.000489946377153198,0.004677300457842649,0.4906216909488042,0.0016822677959377566,0.02764368165905277,0.10066205946107705
418,9,./eda_output/output/train/418.jpg,0.04923323759188254,0.006971700116991997,0.01604093114535014,0.0021998780818345645,0.003028894541785121,0.003276240235815446,0.003937785009232661,0.006728113628923892,0.005427195069690545,0.8560548822085063,0.006350518049051365,0.012405396904796362,0.028345227241516113
419,9,./eda_output/output/train/419.jpg,0.0006689566459196309,0.0007531085478452344,0.0037353290244936943,0.0015642294116939108,0.00238148111384362,0.0018742409689972799,0.002225136112732192,0.0028122862180074057,0.007319701835513115,0.965339442094167,0.0059274012843767805,0.0033514934475533664,0.002047149251059939
420,9,./eda_output/output/train/420.jpg,0.004336451180279255,0.0047438150116552915,0.018673482661445934,0.03850562870502472,0.002683745619530479,0.011071277627100546,0.05559095305701097,0.048173864372074604,0.0032633930289496975,0.7559907237688701,0.007611442046860853,0.005221243326862653,0.044133998764057956
421,0,./eda_output/output/train/421.jpg,0.47108080983161926,0.03717812771598498,0.03171583637595177,0.07539874749879043,0.0009463812069346509,0.008989055796215931,0.2756522049506505,0.0037112791518059867,0.008669931907206774,0.01054755241299669,0.052296897396445274,0.015708480146713555,0.00810469927576681
422,6,./eda_output/output/train/422.jpg,0.009797289346655209,0.0035471656204511723,0.00956713811804851,0.0008781455593028417,0.0020244761641758187,0.003522986623769005,0.9169217546780906,0.004191534807129452,0.001973769123045107,0.0437945844605565,0.0010850174391331773,0.002322179653371374,0.0003739624128987392
423,11,./eda_output/output/train/423.jpg,0.004538985590140025,0.0023242593742907047,0.0071756529311339055,0.0030535497741463282,0.0025366450039048987,0.004060785790594915,0.06178350312014421,0.004254290834069252,0.005594543763436377,0.010345934269328911,0.015423277082542578,0.8768035968144734,0.0021048951894044876
424,5,./eda_output/output/train/424.jpg,0.0052945781499147415,0.010491221561096609,0.0065892549852530164,0.002516448109721144,0.0027941371469448013,0.9408090511957805,0.003990095535603662,0.0030056724208407104,0.005867540021426976,0.007014013516406218,0.0030724660027772184,0.0026004807635520892,0.00595499334546427
425,2,./eda_output/output/train/425.jpg,0.0030675105517730117,0.0020655594125855714,0.9645823041598001,0.004833020599714169,0.0016881183255463839,0.004290466507275899,0.0036693566556399064,0.000978332788993915,0.004876237673064073,0.0052609872072935104,0.0009713241743156686,0.00203521338213856,0.0016816066345199943
426,6,./eda_output/output/train/426.jpg,0.15510549892981848,0.22936091820398968,0.03360054393609365,0.10233895884205899,0.02631329248348872,0.028038200611869495,0.296372135480245,0.003959687446088841,0.0039403659757226706,0.07463706129540999,0.02331870856384436,0.017995587239662804,0.005019064837445815
427,11,./eda_output/output/train/427.jpg,0.010528734109054009,0.0054380724517007675,0.006973267067223787,0.004154656514098558,0.0041705438925419,0.004057742917211726,0.004464737115389047,0.005775193349109031,0.004624221724952804,0.006474947619911594,0.0032930670713540167,0.9359042048454285,0.00414067662738186
428,3,./eda_output/output/train/428.jpg,0.04274171241559088,0.14975233376026154,0.10940552161385617,0.5987304449081421,0.02713899624844392,0.02214791183359921,0.00794105976819992,0.008895005681551993,0.0025430201397587857,0.004047976457513869,0.002478005791393419,0.0029510008559251824,0.021226996866365276
429,6,./eda_output/output/train/429.jpg,0.026412789399425186,0.002896410898150255,0.05564687432100376,0.0053911602978284155,0.0023844168560268977,0.0069314610833923025,0.867217739423116,0.0018056092085316777,0.005785451037809253,0.009616564590639124,0.009390042008211214,0.0024053784824597337,0.0041160941279182834
430,2,./eda_output/output/train/430.jpg,0.003989029481696586,0.004913653635109464,0.714836061000824,0.02436097237902383,0.004850960918702185,0.0035594450891949236,0.002564715100258278,0.0016932834987528622,0.1024034284055233,0.001127813991236811,0.12154926266521215,0.005038973564902941,0.00911238867168625
431,3,./eda_output/output/train/431.jpg,0.014350786960373323,0.005351270626609525,0.12406617247809967,0.6062470475832622,0.05576804862357676,0.0008554086865236361,0.005295942071825266,0.023244330969949566,0.0008966473687905818,0.026621411864956222,0.019463337569807965,0.007072173602258166,0.11076740532492597
432,7,./eda_output/output/train/432.jpg,0.04440948143989469,0.0010044821683550254,0.056152941969533764,0.0006432015798054636,0.00767512219802787,0.0021740664378739893,0.011406399270830056,0.8606365919113159,0.0016462035224928209,0.010709037616228064,0.0007886653111199848,0.0016928291685568788,0.0010610628572370235
433,0,./eda_output/output/train/433.jpg,0.35660799344380695,0.007782215155505885,0.12886875246961912,0.02929985523223877,0.29642452113330364,0.06515370549944541,0.037137520809968315,0.006809145910665393,0.0034179303717489042,0.05220138902465503,0.008812869898974895,0.0061365565440307055,0.0013475359495108326
434,2,./eda_output/output/train/434.jpg,0.05448580036560695,0.010364965380479891,0.4253695011138916,0.005681060176963608,0.22093432893355688,0.09127436826626459,0.04308137421806653,0.02554081877072652,0.018201793543994427,0.07211440149694681,0.0040821528527885675,0.02528234012424946,0.003587061694512765
